color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,genre,Title
659,1,1156,153.0,119.0,0.0,744.0,920,15000.0,115731542.0,1339,151812,17768,564,2.0,556.0,43,6,65000000.0,1998.0,793.0,6.5,1.85,0,6,You've Got Mail 
660,1,5,173.0,106.0,285.0,105.0,22,8000.0,100468793.0,1396,212499,11264,114,2.0,277.0,43,9,65000000.0,2008.0,3000.0,6.9,2.35,0,3,Step Brothers 
661,1,1004,156.0,136.0,258.0,94.0,2057,12000.0,93771072.0,89,135404,12396,2327,0.0,318.0,43,7,65000000.0,1998.0,174.0,6.7,2.35,0,3,The Mask of Zorro 
662,1,1555,307.0,95.0,480.0,490.0,1681,21000.0,100448498.0,1141,272789,23018,1634,3.0,285.0,43,9,65000000.0,2010.0,561.0,6.6,2.35,25000,6,Due Date 
663,1,74,322.0,137.0,11000.0,465.0,852,769.0,115603980.0,454,103589,2938,53,0.0,351.0,43,7,65000000.0,2014.0,698.0,7.2,2.35,35000,6,Unbroken 
664,0,262,169.0,130.0,16000.0,416.0,432,16000.0,90454043.0,271,60165,17771,2541,1.0,326.0,43,7,65000000.0,2000.0,495.0,6.4,2.35,0,14,Space Cowboys 
665,1,1281,74.0,124.0,212.0,369.0,1241,13000.0,84049211.0,1288,96096,15229,1077,1.0,172.0,43,9,70000000.0,1993.0,730.0,6.4,2.35,0,14,Cliffhanger 
666,1,785,72.0,108.0,610.0,461.0,1836,848.0,70450000.0,347,77390,2913,260,2.0,189.0,43,9,50000000.0,1996.0,517.0,6.0,2.35,0,14,Broken Arrow 
667,1,800,86.0,104.0,226.0,577.0,1262,13000.0,69688384.0,181,34473,16452,542,1.0,139.0,43,6,60000000.0,2000.0,718.0,6.1,1.85,0,3,The Kid 
668,1,1166,242.0,129.0,0.0,625.0,915,12000.0,70236496.0,1021,67395,14421,184,0.0,564.0,43,7,63000000.0,2006.0,1000.0,6.0,1.85,0,6,World Trade Center 
669,1,1104,141.0,117.0,179.0,403.0,1186,8000.0,63695760.0,717,61490,12850,1575,1.0,264.0,43,7,65000000.0,2003.0,4000.0,6.4,1.85,0,6,Mona Lisa Smile 
670,1,914,313.0,99.0,119.0,174.0,7,600.0,59617068.0,1207,213863,1375,954,0.0,310.0,43,9,65000000.0,2012.0,346.0,6.4,2.35,59000,3,The Dictator 
671,1,1445,280.0,159.0,0.0,521.0,2121,10000.0,55637680.0,1337,227071,11424,2344,1.0,1500.0,42,9,65000000.0,1999.0,580.0,7.3,1.66,10000,6,Eyes Wide Shut 
672,1,1631,176.0,118.0,87.0,929.0,579,2000.0,85911262.0,1101,24735,4796,597,6.0,213.0,43,6,65000000.0,2014.0,1000.0,5.2,2.39,16000,6,Annie 
673,1,534,279.0,105.0,43.0,523.0,28,10000.0,53846915.0,1399,149337,11943,863,0.0,221.0,43,9,50100000.0,2015.0,806.0,6.6,1.85,23000,6,Focus 
674,1,1027,241.0,103.0,368.0,520.0,9,27000.0,54758461.0,1340,147641,29808,2521,3.0,238.0,43,7,65000000.0,2012.0,1000.0,6.3,2.35,18000,3,This Means War 
675,1,354,185.0,122.0,687.0,957.0,1529,16000.0,52397389.0,1181,132954,19764,1228,0.0,514.0,43,9,65000000.0,2004.0,1000.0,5.9,2.35,0,14,Blade: Trinity 
677,1,1105,117.0,143.0,0.0,210.0,27,509.0,38966057.0,922,23940,1409,1904,0.0,157.0,13,9,65000000.0,1998.0,317.0,6.7,2.35,688,6,Primary Colors 
678,1,1205,239.0,96.0,545.0,974.0,241,14000.0,42345531.0,975,104831,17913,253,0.0,423.0,15,9,65000000.0,2012.0,1000.0,5.4,2.35,32000,14,Resident Evil: Retribution 
679,1,1205,230.0,111.0,545.0,805.0,1415,26000.0,36064910.0,596,166610,28643,1188,4.0,211.0,43,9,45000000.0,2008.0,872.0,6.4,2.35,0,14,Death Race 
680,1,1281,94.0,121.0,212.0,263.0,434,394.0,33328051.0,931,60508,1531,2563,2.0,285.0,43,9,65000000.0,1996.0,380.0,6.7,2.35,4000,6,The Long Kiss Goodnight 
681,1,1518,134.0,135.0,138.0,184.0,90,324.0,32598931.0,1057,49300,1013,1702,1.0,265.0,43,9,65000000.0,2000.0,192.0,6.2,2.35,892,6,Proof of Life 
682,1,790,136.0,101.0,4000.0,539.0,1056,17000.0,28045540.0,787,67707,32232,1247,0.0,202.0,43,6,65000000.0,2005.0,14000.0,6.1,1.85,0,3,Zathura: A Space Adventure 
683,1,333,315.0,151.0,21000.0,637.0,1418,11000.0,37023395.0,159,1347461,13209,769,2.0,2968.0,43,9,63000000.0,1999.0,783.0,8.8,2.35,48000,6,Fight Club 
684,1,1027,96.0,131.0,368.0,383.0,1180,11000.0,43532294.0,918,46951,12088,302,0.0,175.0,43,6,65000000.0,2006.0,529.0,7.1,2.35,0,6,We Are Marshall 
686,1,1056,60.0,100.0,36.0,554.0,876,13000.0,17218080.0,181,43376,15944,2048,0.0,249.0,43,9,70000000.0,1991.0,773.0,5.7,1.85,0,3,Hudson Hawk 
687,1,1156,60.0,105.0,0.0,506.0,1459,975.0,10014234.0,960,8560,3580,2052,1.0,69.0,13,9,65000000.0,2000.0,909.0,5.0,1.85,177,3,Lucky Numbers 
688,1,1498,308.0,92.0,72.0,568.0,1157,623.0,19059018.0,190,65709,3165,1755,0.0,194.0,3,7,65000000.0,2014.0,593.0,5.1,2.35,15000,14,"I, Frankenstein "
689,1,1365,127.0,130.0,2000.0,25.0,176,268.0,1987287.0,535,25474,450,2442,0.0,138.0,42,7,50000000.0,2005.0,85.0,6.9,2.35,0,6,Oliver Twist 
690,1,1317,196.0,100.0,38.0,1000.0,323,3000.0,24407944.0,616,71202,7048,884,0.0,380.0,6,7,43000000.0,2005.0,1000.0,4.8,2.35,0,14,Elektra 
691,0,470,339.0,102.0,436.0,6000.0,287,23000.0,13750556.0,703,111102,49433,773,3.0,239.0,43,9,65000000.0,2014.0,13000.0,6.5,1.85,32000,14,Sin City: A Dame to Kill For 
692,1,1506,96.0,133.0,521.0,970.0,1194,11000.0,31054924.0,510,17025,16710,237,1.0,290.0,43,9,64000000.0,1999.0,1000.0,5.1,1.85,295,6,Random Hearts 
693,1,104,361.0,121.0,175.0,221.0,1372,963.0,43247140.0,955,134625,2131,2425,0.0,265.0,42,7,55000000.0,2015.0,580.0,7.1,2.35,40000,6,Everest 
694,1,1573,226.0,147.0,670.0,16.0,496,177.0,2208939.0,961,190490,253,2275,0.0,482.0,15,9,50000000.0,2006.0,27.0,7.5,2.35,26000,6,Perfume: The Story of a Murderer 
695,1,660,194.0,94.0,116.0,481.0,1057,645.0,213079163.0,1371,162909,2725,2105,2.0,795.0,43,7,63000000.0,2002.0,522.0,6.2,2.35,0,3,Austin Powers in Goldmember 
696,1,325,138.0,94.0,42.0,668.0,348,12000.0,19548064.0,1021,25681,23365,613,1.0,77.0,17,6,65000000.0,2009.0,9000.0,6.3,2.35,0,3,Astro Boy 
697,1,1492,308.0,127.0,14000.0,191.0,154,967.0,356784000.0,1390,613473,2129,263,0.0,895.0,43,7,63000000.0,1993.0,610.0,8.1,1.85,19000,14,Jurassic Park 
698,1,920,40.0,212.0,759.0,812.0,329,2000.0,25052000.0,353,35314,5708,983,0.0,145.0,43,7,63000000.0,1994.0,925.0,6.6,2.35,0,6,Wyatt Earp 
699,1,1254,42.0,141.0,176.0,672.0,523,11000.0,122012710.0,510,69663,14178,2014,1.0,133.0,43,7,62000000.0,1994.0,913.0,6.9,2.35,0,6,Clear and Present Danger 
700,1,303,68.0,103.0,10.0,7.0,1640,21.0,72413.0,1248,11584,58,2330,3.0,86.0,8,9,65000000.0,2015.0,18.0,6.1,2.35,0,6,Dragon Blade 
701,1,867,78.0,98.0,322.0,723.0,275,979.0,58255287.0,231,39471,6334,1233,1.0,187.0,43,7,64000000.0,2006.0,862.0,4.3,1.85,0,3,Littleman 
702,1,814,178.0,116.0,84.0,563.0,2009,11000.0,77086030.0,918,65297,14931,581,0.0,602.0,13,7,62000000.0,2000.0,919.0,6.6,2.35,0,0,U-571 
703,1,1325,75.0,114.0,0.0,452.0,1836,524.0,65000000.0,1238,43027,2668,2527,0.0,214.0,43,7,62000000.0,1995.0,517.0,6.8,2.35,0,6,The American President 
704,1,974,150.0,87.0,12.0,645.0,1785,3000.0,32178777.0,730,43300,6658,2493,6.0,250.0,43,7,62000000.0,2008.0,966.0,3.8,2.35,0,3,The Love Guru 
705,1,373,113.0,125.0,11.0,867.0,240,11000.0,15738632.0,693,38076,14536,973,2.0,399.0,43,9,42000000.0,2001.0,904.0,5.9,2.35,0,3,3000 Miles to Graceland 
706,1,1263,596.0,187.0,16000.0,1000.0,943,46000.0,54116191.0,291,272839,49912,2583,1.0,1018.0,43,9,44000000.0,2015.0,1000.0,7.9,2.76,114000,6,The Hateful Eight 
707,1,831,191.0,93.0,8.0,970.0,106,8000.0,118153533.0,1396,129995,13232,1242,2.0,246.0,43,7,61000000.0,2007.0,1000.0,6.3,1.85,0,3,Blades of Glory 
708,1,1539,156.0,95.0,25.0,439.0,633,989.0,108012170.0,473,24089,2558,412,0.0,82.0,43,6,63000000.0,2011.0,664.0,5.5,1.85,0,3,Hop 
709,1,1654,460.0,117.0,0.0,447.0,1445,18000.0,210592590.0,485,607235,32360,2510,0.0,2073.0,43,9,65000000.0,2006.0,13000.0,7.7,2.35,13000,6,300 
710,1,660,141.0,106.0,116.0,708.0,230,22000.0,279167575.0,1140,211296,24938,2375,6.0,428.0,43,7,80000000.0,2004.0,713.0,6.3,1.85,0,3,Meet the Fockers 
711,1,334,180.0,115.0,64.0,664.0,1115,2000.0,143151473.0,427,116681,4811,909,0.0,320.0,43,6,60000000.0,2008.0,899.0,7.1,2.35,11000,6,Marley & Me 
712,1,467,186.0,189.0,0.0,693.0,930,15000.0,136801374.0,1339,782610,17716,1699,0.0,1377.0,43,9,60000000.0,1999.0,745.0,8.5,1.85,30000,6,The Green Mile 
714,1,984,161.0,81.0,10.0,397.0,719,925.0,135381507.0,214,63912,2252,103,0.0,251.0,43,1,150000000.0,2005.0,729.0,5.8,1.85,912,3,Chicken Little 
715,1,333,568.0,149.0,21000.0,625.0,1874,835.0,167735396.0,1060,569841,4348,735,0.0,1127.0,43,9,61000000.0,2014.0,812.0,8.1,2.35,146000,6,Gone Girl 
716,1,402,249.0,119.0,218.0,73.0,1054,13000.0,121468960.0,910,407601,13249,1827,1.0,849.0,43,7,60000000.0,2002.0,147.0,7.9,2.35,0,14,The Bourne Identity 
717,1,1004,137.0,130.0,258.0,345.0,995,394.0,106635996.0,553,199025,1784,2366,2.0,416.0,42,7,58000000.0,1995.0,387.0,7.2,2.35,0,14,GoldenEye 
718,1,1437,113.0,116.0,165.0,475.0,2026,577.0,102678089.0,313,42705,2321,460,0.0,274.0,43,9,95000000.0,1999.0,501.0,6.3,2.35,885,6,The General's Daughter 
719,1,1244,213.0,103.0,608.0,576.0,1562,2000.0,125603360.0,1006,667983,3698,1940,1.0,877.0,43,6,60000000.0,1998.0,617.0,8.1,1.85,18000,6,The Truman Show 
720,1,159,120.0,99.0,59.0,145.0,153,770.0,101217900.0,900,91093,1195,699,2.0,353.0,43,6,70000000.0,1998.0,263.0,7.0,1.85,0,6,The Prince of Egypt 
721,1,1472,81.0,92.0,41.0,522.0,1273,1000.0,104148781.0,84,49486,4050,1123,1.0,116.0,43,6,60000000.0,2003.0,955.0,5.5,1.85,886,3,Daddy Day Care 
722,1,104,265.0,109.0,175.0,459.0,1609,18000.0,75573300.0,354,156898,20148,816,1.0,172.0,43,9,61000000.0,2013.0,497.0,6.7,2.35,22000,6,2 Guns 
723,1,919,105.0,87.0,6.0,405.0,633,3000.0,93375151.0,202,46031,4171,1760,0.0,235.0,43,6,60000000.0,2001.0,664.0,5.2,1.85,0,3,Cats & Dogs 
724,1,450,155.0,111.0,473.0,82.0,348,26000.0,106126012.0,596,285623,35084,1185,6.0,497.0,43,7,60000000.0,2003.0,9000.0,7.0,2.35,0,14,The Italian Job 
725,1,969,118.0,101.0,30.0,268.0,82,1000.0,93307796.0,377,85673,2636,531,2.0,269.0,43,7,60000000.0,2002.0,976.0,6.1,1.85,0,3,Two Weeks Notice 
726,1,437,131.0,83.0,35.0,754.0,2160,13000.0,90646554.0,1288,124641,25788,154,0.0,289.0,43,6,105000000.0,1998.0,11000.0,6.6,1.85,0,3,Antz 
727,1,1217,166.0,113.0,0.0,721.0,1193,4000.0,109176215.0,689,83506,8172,2360,6.0,144.0,43,7,60000000.0,2009.0,722.0,5.5,1.85,0,3,Couples Retreat 
728,1,1589,60.0,107.0,12000.0,695.0,1759,10000.0,82670733.0,1337,60476,14006,2000,0.0,97.0,43,7,60000000.0,1990.0,3000.0,5.9,2.35,0,6,Days of Thunder 
729,1,8,77.0,94.0,163.0,2000.0,2055,12000.0,82569532.0,1300,42737,20348,85,6.0,128.0,43,6,60000000.0,2005.0,3000.0,5.4,2.35,781,3,Cheaper by the Dozen 2 
730,1,1626,249.0,132.0,47.0,240.0,1257,988.0,81687587.0,775,138246,2517,2136,0.0,360.0,43,7,61000000.0,2015.0,960.0,6.4,2.35,24000,14,The Scorch Trials 
731,1,1387,213.0,140.0,708.0,745.0,1070,11000.0,80574010.0,574,63493,20440,252,1.0,302.0,43,7,60000000.0,2010.0,8000.0,5.7,1.85,26000,6,Eat Pray Love 
732,1,162,121.0,125.0,420.0,627.0,567,12000.0,75764085.0,1021,85844,16646,91,1.0,322.0,43,7,60000000.0,2000.0,3000.0,6.7,2.35,0,6,The Family Man 
733,1,1344,315.0,111.0,124.0,357.0,1511,13000.0,90356857.0,181,238916,24928,1078,4.0,328.0,43,7,58000000.0,2010.0,11000.0,7.1,2.35,32000,3,RED 
734,1,1166,171.0,156.0,0.0,1000.0,542,14000.0,75530832.0,20,97047,20761,1432,5.0,452.0,43,9,55000000.0,1999.0,2000.0,6.8,2.35,0,6,Any Given Sunday 
735,1,1342,96.0,170.0,0.0,380.0,1194,19000.0,75370763.0,1208,32353,20683,1154,0.0,263.0,43,7,60000000.0,1998.0,1000.0,6.5,1.85,0,6,The Horse Whisperer 
736,1,1058,299.0,120.0,0.0,680.0,864,10000.0,100003492.0,1337,293662,13581,606,0.0,836.0,43,9,65000000.0,2004.0,851.0,7.6,2.35,0,6,Collateral 
737,1,255,167.0,100.0,55.0,416.0,1783,12000.0,90341670.0,386,102129,14611,229,4.0,432.0,43,7,60000000.0,2002.0,1000.0,5.5,2.35,0,14,The Scorpion King 
738,1,661,125.0,115.0,13.0,579.0,915,2000.0,74540762.0,139,48753,4496,1000,2.0,323.0,43,7,55000000.0,2004.0,1000.0,6.5,1.85,0,6,Ladder 49 
739,1,250,387.0,130.0,188.0,1000.0,1759,10000.0,80033643.0,1337,226570,16385,586,2.0,448.0,43,7,60000000.0,2012.0,3000.0,7.0,2.35,38000,14,Jack Reacher 
740,1,1281,199.0,105.0,212.0,811.0,1466,1000.0,73648142.0,794,99043,3697,2169,1.0,643.0,43,9,60000000.0,1999.0,975.0,5.8,2.35,0,14,Deep Blue Sea 
741,1,877,136.0,111.0,197.0,6.0,1425,433.0,71844424.0,984,33158,679,1288,0.0,223.0,43,6,60000000.0,2009.0,208.0,7.3,1.78,0,10,This Is It 
742,1,1491,436.0,106.0,0.0,175.0,1509,13000.0,75638743.0,910,180479,13634,901,4.0,411.0,43,7,60000000.0,2011.0,240.0,6.6,1.85,42000,6,Contagion 
743,1,344,73.0,89.0,18.0,226.0,594,658.0,66734992.0,437,23476,1233,240,0.0,181.0,43,6,60000000.0,2003.0,257.0,4.4,2.35,858,3,Kangaroo Jack 
744,0,579,310.0,100.0,253.0,57.0,521,309.0,75280058.0,620,143121,647,1221,1.0,279.0,43,6,60000000.0,2009.0,229.0,7.7,1.85,10000,7,Coraline 
745,1,958,323.0,91.0,0.0,751.0,47,11000.0,64505912.0,1425,163130,13654,1418,0.0,1264.0,43,9,48000000.0,2008.0,946.0,5.0,1.85,6000,14,The Happening 
746,1,1589,171.0,146.0,12000.0,451.0,1687,18000.0,77862546.0,354,266310,20454,867,2.0,690.0,43,9,70000000.0,2004.0,992.0,7.7,2.35,14000,6,Man on Fire 
747,1,173,76.0,98.0,48.0,722.0,1002,21000.0,61112916.0,1141,14888,24664,1421,0.0,83.0,43,6,50000000.0,2006.0,936.0,4.4,2.35,747,3,The Shaggy Dog 
748,1,1555,173.0,101.0,480.0,767.0,318,881.0,88200225.0,1254,120795,3943,818,5.0,308.0,43,7,60000000.0,2004.0,869.0,6.1,2.35,0,3,Starsky & Hutch 
749,1,171,81.0,94.0,32.0,626.0,795,854.0,60573641.0,640,68406,4530,1025,1.0,162.0,43,6,60000000.0,1996.0,628.0,5.4,1.85,0,3,Jingle All the Way 
750,1,553,242.0,132.0,0.0,160.0,1807,366.0,59035104.0,567,244566,1112,307,1.0,597.0,43,7,66000000.0,2004.0,334.0,6.8,1.85,0,0,Hellboy 
751,1,1493,110.0,115.0,234.0,521.0,1113,3000.0,56702901.0,1142,23302,4713,2344,1.0,181.0,43,7,60000000.0,1998.0,552.0,6.5,2.35,1000,6,A Civil Action 
752,1,220,328.0,92.0,28.0,586.0,1190,10000.0,55994557.0,86,72287,13597,710,0.0,176.0,43,6,60000000.0,2012.0,884.0,7.0,2.35,12000,3,ParaNorman 
753,1,1039,83.0,124.0,105.0,460.0,287,24000.0,54910560.0,555,88225,38227,2285,0.0,227.0,43,9,60000000.0,1997.0,13000.0,6.3,2.35,0,14,The Jackal 
754,1,785,196.0,119.0,610.0,716.0,1000,834.0,53789313.0,552,89816,3637,343,0.0,347.0,43,7,60000000.0,2003.0,780.0,6.3,2.35,0,14,Paycheck 
755,1,789,34.0,124.0,50.0,672.0,1950,1000.0,51045801.0,656,11370,3653,2014,2.0,54.0,43,7,60000000.0,1996.0,944.0,6.1,1.85,829,6,Up Close & Personal 
756,1,1393,118.0,93.0,18.0,903.0,1405,9000.0,50818750.0,424,31209,13403,806,0.0,106.0,42,1,60000000.0,2008.0,2000.0,6.1,2.35,0,3,The Tale of Despereaux 
758,1,884,81.0,98.0,11.0,107.0,526,966.0,50189179.0,1159,61966,2018,2074,2.0,207.0,43,7,60000000.0,2002.0,680.0,5.3,1.85,797,3,The Tuxedo 
759,1,509,47.0,92.0,14.0,488.0,253,789.0,50024083.0,1082,35918,2318,1895,1.0,126.0,43,9,60000000.0,1995.0,520.0,5.4,1.85,1000,14,Under Siege 2: Dark Territory 
760,1,874,313.0,105.0,0.0,288.0,1569,539.0,50549107.0,280,99035,1411,842,3.0,289.0,43,7,60000000.0,2014.0,394.0,6.2,2.35,17000,6,Jack Ryan: Shadow Recruit 
761,1,349,315.0,124.0,737.0,14000.0,1757,34000.0,56443482.0,619,75329,75793,283,3.0,256.0,43,7,60000000.0,2015.0,22000.0,6.6,1.85,24000,6,Joy 
762,1,103,225.0,99.0,24.0,864.0,1687,18000.0,62401264.0,485,69484,20276,1301,3.0,323.0,42,9,60000000.0,2016.0,992.0,5.9,2.35,28000,6,London Has Fallen 
763,1,668,223.0,116.0,0.0,672.0,1472,1000.0,47748610.0,474,170179,3090,2014,0.0,656.0,43,9,75000000.0,1997.0,720.0,6.3,2.35,0,0,Alien: Resurrection 
764,1,87,198.0,124.0,845.0,295.0,1535,650.0,46975183.0,1297,256213,1640,1520,0.0,338.0,43,9,61000000.0,2007.0,467.0,7.2,2.35,0,6,Shooter 
765,1,539,219.0,96.0,7.0,642.0,533,874.0,50807639.0,546,40883,3151,2452,3.0,122.0,43,6,60000000.0,2014.0,668.0,6.8,1.85,11000,3,The Boxtrolls 
766,1,551,92.0,104.0,165.0,944.0,555,1000.0,46611204.0,495,55749,4294,2326,1.0,257.0,43,7,48000000.0,1998.0,967.0,6.1,2.35,0,6,Practical Magic 
767,1,1249,435.0,100.0,97.0,2000.0,2142,11000.0,257756197.0,992,246698,22128,76,0.0,471.0,3,6,60000000.0,2014.0,8000.0,7.8,2.35,64000,3,The Lego Movie 
768,1,771,111.0,115.0,11.0,642.0,560,1000.0,48472213.0,404,51252,4305,2454,2.0,156.0,43,7,45000000.0,2005.0,759.0,5.0,2.35,621,3,Miss Congeniality 2: Armed and Fabulous 
769,1,1317,138.0,101.0,38.0,11000.0,757,23000.0,43060566.0,251,107859,53024,1642,0.0,569.0,43,7,60000000.0,2002.0,18000.0,6.2,2.35,0,14,Reign of Fire 
770,1,1376,415.0,113.0,181.0,300.0,250,33000.0,45996718.0,1177,173530,34738,2516,3.0,264.0,43,9,60000000.0,2013.0,301.0,6.7,2.35,40000,6,Gangster Squad 
771,1,569,170.0,100.0,11000.0,485.0,1578,10000.0,43337279.0,1043,76770,12258,2553,2.0,203.0,43,7,60000000.0,2009.0,1000.0,4.9,1.85,0,3,Year One 
772,1,262,306.0,134.0,16000.0,204.0,1511,13000.0,37479778.0,910,124222,24458,1467,1.0,259.0,43,7,60000000.0,2009.0,11000.0,7.4,2.35,23000,6,Invictus 
774,1,1583,211.0,125.0,209.0,896.0,2056,8000.0,40559930.0,717,41727,10623,625,0.0,184.0,43,7,60000000.0,2009.0,1000.0,6.2,2.35,0,3,Duplicity 
775,1,400,49.0,94.0,80.0,230.0,1706,1000.0,36830057.0,1280,10883,2151,1703,2.0,73.0,43,6,65000000.0,1999.0,417.0,4.9,1.85,448,3,My Favorite Martian 
776,1,260,161.0,107.0,69.0,206.0,515,310.0,36279230.0,144,42144,1352,1601,0.0,213.0,43,7,60000000.0,2006.0,219.0,6.1,2.35,690,14,The Sentinel 
777,1,818,156.0,91.0,2.0,480.0,734,12000.0,42194060.0,386,41259,22668,1036,1.0,72.0,39,6,70000000.0,2009.0,10000.0,6.1,2.35,0,3,Planet 51 
778,1,1497,172.0,116.0,53.0,906.0,1227,27000.0,43119879.0,1340,58450,31224,1250,0.0,842.0,43,7,60000000.0,2002.0,1000.0,6.4,2.35,0,14,Star Trek: Nemesis 
779,1,725,161.0,100.0,0.0,210.0,1618,436.0,35096190.0,216,76560,1395,1294,1.0,322.0,43,7,60000000.0,2003.0,399.0,6.3,1.85,0,3,Intolerable Cruelty 
781,1,1004,258.0,117.0,258.0,896.0,1707,2000.0,43290977.0,153,75201,7053,625,1.0,256.0,42,9,80000000.0,2010.0,1000.0,6.6,2.35,0,6,Edge of Darkness 
782,1,1228,95.0,110.0,0.0,308.0,1638,510.0,33927476.0,677,19176,1976,419,0.0,165.0,42,9,40000000.0,1997.0,344.0,5.7,2.35,956,14,The Relic 
783,1,569,105.0,96.0,11000.0,236.0,331,22000.0,32122249.0,1140,69319,22889,1201,1.0,138.0,43,9,60000000.0,2002.0,394.0,5.9,1.85,846,3,Analyze That 
784,1,789,198.0,101.0,50.0,1000.0,42,22000.0,40076438.0,1140,73368,38809,0,2.0,248.0,43,9,60000000.0,2008.0,14000.0,6.0,2.35,0,6,Righteous Kill 
785,1,567,79.0,111.0,17.0,652.0,1486,13000.0,32940507.0,181,54314,16536,366,1.0,127.0,43,9,60000000.0,1998.0,968.0,6.1,2.35,0,6,Mercury Rising 
786,1,724,210.0,117.0,456.0,569.0,1937,21000.0,31670931.0,1141,44099,23745,1981,0.0,143.0,42,7,60000000.0,2009.0,939.0,6.7,2.35,0,6,The Soloist 
787,1,1342,125.0,126.0,0.0,9000.0,2145,13000.0,30695227.0,910,45296,34774,402,3.0,267.0,43,7,60000000.0,2000.0,10000.0,6.7,1.85,0,6,The Legend of Bagger Vance 
788,1,191,149.0,152.0,488.0,947.0,2185,22000.0,32522352.0,1091,207287,36897,1686,1.0,822.0,43,9,60000000.0,2000.0,11000.0,7.9,1.85,15000,6,Almost Famous 
790,1,922,77.0,101.0,93.0,218.0,1568,287.0,26082914.0,1285,51349,993,2554,2.0,213.0,43,7,87000000.0,2005.0,233.0,4.3,2.35,0,14,xXx: State of the Union 
791,1,1412,225.0,87.0,124.0,77.0,43,865.0,29136626.0,708,97089,1417,1014,0.0,233.0,43,7,60000000.0,2011.0,441.0,5.7,2.35,20000,14,Priest 
792,1,1181,98.0,85.0,0.0,82.0,30,11000.0,26288320.0,159,36144,11301,2407,0.0,91.0,43,6,60000000.0,2003.0,102.0,6.7,1.66,880,6,Sinbad: Legend of the Seven Seas 
793,1,1205,172.0,130.0,545.0,552.0,1004,722.0,26616590.0,1222,120416,2525,1339,0.0,857.0,42,9,60000000.0,1997.0,585.0,6.7,2.35,10000,14,Event Horizon 
795,1,1572,117.0,104.0,293.0,256.0,1958,780.0,30063805.0,657,31788,2109,1621,0.0,243.0,43,7,60000000.0,2002.0,265.0,6.1,2.35,0,6,Dragonfly 
796,1,165,240.0,121.0,0.0,854.0,1435,19000.0,22518325.0,1208,63363,22833,1743,0.0,644.0,15,9,50000000.0,2006.0,972.0,5.6,2.35,0,6,The Black Dahlia 
797,0,1582,123.0,140.0,23.0,579.0,2080,11000.0,13082288.0,574,35565,12634,1961,1.0,247.0,42,7,60000000.0,2006.0,779.0,6.6,2.35,2000,6,Flyboys 
798,1,1352,110.0,131.0,37.0,507.0,535,968.0,18208078.0,270,57100,3012,1698,3.0,281.0,43,9,60000000.0,2001.0,848.0,6.9,2.35,0,6,The Last Castle 
799,1,1618,100.0,91.0,394.0,68.0,2156,889.0,14218868.0,1143,14596,1262,2485,0.0,282.0,43,7,65000000.0,2000.0,290.0,4.8,2.35,589,14,Supernova 
800,1,15,189.0,118.0,167.0,778.0,2148,20000.0,22451.0,908,41288,22447,1385,0.0,126.0,43,7,60000000.0,2014.0,882.0,6.2,2.35,17000,6,Winter's Tale 
801,1,563,212.0,130.0,91.0,1000.0,1167,5000.0,31165421.0,16,107028,10247,341,3.0,457.0,43,7,60000000.0,2013.0,2000.0,6.0,2.35,44000,11,The Mortal Instruments: City of Bones 
802,1,173,127.0,90.0,48.0,196.0,1481,973.0,11802056.0,875,31640,1865,2252,1.0,109.0,43,6,60000000.0,2008.0,400.0,4.9,1.85,791,3,Meet Dave 
803,1,1619,196.0,103.0,179.0,87.0,312,794.0,25472967.0,379,44966,1467,182,2.0,411.0,43,7,30000000.0,2005.0,329.0,5.6,2.35,0,6,Dark Water 
804,1,1368,115.0,122.0,2000.0,1000.0,17,11000.0,22362500.0,918,35599,15275,470,0.0,195.0,43,7,55000000.0,1999.0,1000.0,6.1,1.85,641,6,Edtv 
805,1,594,161.0,106.0,34.0,466.0,1933,3000.0,17281832.0,168,60232,5329,1066,3.0,110.0,15,6,60000000.0,2008.0,1000.0,6.1,2.35,0,1,Inkheart 
806,1,470,223.0,103.0,436.0,437.0,865,19000.0,19781879.0,1208,53864,20881,1521,1.0,290.0,43,7,60000000.0,2008.0,961.0,4.8,2.35,2000,14,The Spirit 
807,1,340,181.0,107.0,192.0,280.0,1579,40000.0,7605668.0,687,47320,42683,2474,2.0,188.0,42,9,60000000.0,2015.0,2000.0,5.5,2.35,12000,3,Mortdecai 
808,1,1601,140.0,156.0,892.0,102.0,1477,26000.0,4535117.0,596,38398,26564,2356,3.0,368.0,15,7,60000000.0,2007.0,368.0,3.8,2.35,0,14,In the Name of the King: A Dungeon Siege Tale 
809,1,1004,54.0,127.0,258.0,617.0,1996,11000.0,4426297.0,76,22570,12947,1840,2.0,156.0,43,9,35000000.0,2003.0,708.0,6.5,2.35,0,6,Beyond Borders 
811,0,743,81.0,132.0,131.0,242.0,406,11000.0,10166502.0,574,18209,12133,1882,0.0,183.0,43,9,80000000.0,2005.0,298.0,6.7,2.35,0,6,The Great Raid 
